202303231532,"7166,10000,7268,7272,7752,8205,8461,9019,7647,7142,7357,7688,6666,7891,7649,7805,7397,8067,7709,8073"
202303221532,"7388,10000,7024,6028,8988,6153,8060,9607,7411,5000,6333,7956,5555,7189,7070,7442,6712,8610,6870,6880"
202303211532,"9055,6000,8439,8612,9213,8717,9092,9019,7490,9285,8380,8924,3333,8486,9294,9146,9315,8949,7786,8073"
202303201532,"3777,2000,5049,4401,2808,3589,4859,2549,2000,4285,3023,2634,3333,5621,4420,4799,3835,1830,2137,2477"
202303171532,"5111,6000,3921,3588,6067,4358,4088,2745,2196,2857,2928,3978,6666,3729,3502,3630,3424,5748,4351,2844"
202303161532,"1777,2000,1617,2009,2134,1794,1603,1372,862,714,1619,1774,1111,1243,1394,1636,2465,1462,2061,1559"
202303151532,"4333,0,4754,4182,3258,3076,3820,6862,4705,2857,4619,6612,2222,4594,5072,4518,5068,2653,6793,7706"
202303141532,"3666,6000,3970,2548,2022,4358,5480,1176,3254,3571,3047,3440,7777,3567,4076,4548,2465,2755,3053,4128"
202303131532,"8500,8000,8382,8557,8988,8461,8842,9215,8705,5714,8071,8709,8888,8810,8260,8524,9315,9385,9465,8623"
202303101532,"2611,0,2107,1730,1235,3076,1821,784,1215,2857,2952,2000,5555,1621,1796,1539,1506,1501,1603,917"
202303091532,"5722,6000,4313,3942,4494,5384,5335,3333,2823,5714,4571,6918,4444,5513,4627,4939,4931,6609,5801,4036"
202303081532,"9166,8000,9166,8653,8764,8974,9267,9215,9215,7857,8571,9405,3333,9459,9219,9185,8767,9761,9160,8990"
202303071532,"893,0,735,528,337,512,594,392,588,714,595,918,2222,486,635,723,273,784,534,917"
202303061532,"5865,10000,5833,5769,6516,6666,6126,3921,3686,4285,6500,5135,3333,6000,6072,6331,6712,6279,5343,6146"
202303031532,"5810,6000,6206,4855,6741,6153,6213,6274,7607,4285,5333,6793,4444,6324,6152,5788,6575,6040,6717,7155"
202303021532,"4044,6000,3940,5288,7752,4358,3745,4615,5019,3571,3119,3641,2222,3641,3375,3732,3750,4812,5419,4036"
202303011532,"8764,10000,8078,8365,8314,9230,8806,7884,8392,9285,8023,8913,2222,8532,8711,8781,8750,8703,9083,8715"
202302281532,"9101,10000,9162,9134,9213,10000,9569,9038,9647,7142,9238,9619,7777,9728,9546,9486,9722,9590,9236,9724"
202302271532,"3764,2000,3448,4567,3707,2564,3372,3846,3320,3571,3412,2568,2222,3641,3974,3104,3055,2798,4198,4311"
202302241532,"5337,0,6206,6778,6853,5641,5048,9038,5781,4285,5274,6393,4444,7500,6715,6471,6944,4607,6412,6330"
202302231532,"6404,2000,6748,7451,5842,5384,6601,5576,6445,3571,5918,6956,1111,8260,7205,7409,6388,4505,7404,6697"
202302221532,"7303,6000,7881,7307,7640,7435,7397,6153,5429,5714,6610,7500,3333,7336,7186,7089,7638,7849,7175,6146"
202302211532,"8483,8000,9014,9230,9438,8461,8923,8653,9140,7857,8472,9347,4444,9402,9038,8962,9444,8498,9007,9266"
202302201532,"8370,10000,9113,9038,8764,8717,9254,9423,9179,9285,9047,9021,5555,9076,9382,9023,9027,8976,8702,9082"
202302171532,"2033,0,1970,2980,1910,2307,1992,1730,1250,2142,3166,2000,5555,1304,1833,2036,3380,1467,1145,2018"
202302161532,"508,0,492,528,449,769,507,384,117,1428,690,324,3333,217,399,342,563,648,305,366"
202302151532,"6214,2000,5346,6057,6741,6923,7398,5192,4062,2857,4714,5513,2222,4945,5480,6252,4366,7235,5496,4862"
202302141532,"6327,8000,7326,5625,5842,5384,6569,7692,6757,7857,8547,7027,5555,6467,6800,7030,7183,4744,7099,7064"
202302131532,"8135,8000,7871,8076,8651,8205,7965,7500,7578,7857,7952,8054,5555,7445,7468,7494,8333,7883,7862,6788"
202302101532,"5988,4000,5990,7451,5168,7435,5786,5384,6484,7142,7523,7567,7777,6902,6950,6450,7083,4402,7099,8990"
202302091532,"8474,10000,8217,7548,8651,7692,8720,8431,8476,6428,8476,7729,4444,8695,8152,8046,8611,9249,8167,7706"
202302081532,"1977,0,2277,2500,2359,2051,2046,1176,1562,2142,2357,1081,2222,1467,2254,2803,2500,2150,2213,1743"
202302071532,"8135,6000,7772,8076,7865,8461,8378,7450,8281,6428,7357,9027,4444,9021,8761,8887,8055,6552,8931,8990"
202302061532,"6214,4000,5792,5625,5505,5641,6570,6666,4980,6428,4785,6864,6666,6648,6259,6184,4722,7294,6488,6330"
202302031532,"8426,10000,8415,7644,8295,8974,9193,8039,7421,8571,7952,8648,8888,8702,9051,9007,7500,9246,6717,8440"
202302021532,"4438,4000,4778,7548,5454,4871,4123,3333,4726,4285,5285,5081,5555,4378,5164,4321,6805,3801,4427,4128"
202302011532,"9269,10000,9310,9278,9204,8974,9229,10000,9414,8571,9095,9513,4444,8043,9014,9271,8888,9624,9083,9174"
202301311532,"7471,6000,7586,7019,7727,7948,6576,6274,7254,5000,6133,8108,6666,7119,7956,7522,8194,5290,7404,8990"
202301271532,"7359,6000,7142,6057,7303,7435,7134,7450,7539,6428,6119,7891,6666,8369,7317,7150,7222,7098,6946,8990"
202301261532,"7359,6000,7142,6057,7303,7435,7076,7450,7539,6428,6119,7891,6666,8369,7317,7150,7222,7098,6946,8990"
202301251532,"7359,6000,7142,6057,7303,7435,7038,7450,7539,6428,6119,7891,6666,8369,7317,7150,7222,7098,6946,8990"
202301241532,"7359,6000,7142,6057,7303,7435,7173,7450,7539,6428,6119,7891,6666,8369,7317,7150,7222,7098,6946,8990"
202301231532,"7359,6000,7156,6057,7303,7435,7192,7450,7539,6428,6119,7891,6666,8360,7312,7150,7222,7108,6946,8990"
202301201532,"7359,6000,7156,6057,7303,7435,7115,7450,7539,6428,6119,7891,6666,8360,7312,7150,7222,7108,6946,8990"
202301191532,"6214,8000,5882,5625,5955,6410,7490,8039,7460,5000,4261,6648,2222,7595,6873,6426,4444,6734,7099,6238"
202301181532,"4237,6000,4754,4038,3820,3333,4244,2549,3945,2857,3285,4864,7777,4836,4223,4695,3611,4880,4732,4954"
202301171532,"6158,6000,6568,5769,6067,5384,7208,7254,6953,5000,4428,5837,1111,7065,6325,6615,4861,5255,7099,6422"
202301161532,"4350,4000,4950,4086,4831,5384,4961,7647,3632,714,2761,4918,1111,4565,4661,5015,3888,3993,3358,5504"
202301131532,"7627,10000,7941,7836,8426,8205,8260,9411,9411,9285,8333,7945,4444,8097,8208,7849,8732,8634,8244,8990"
202301121532,"3954,10000,4901,4375,4494,5384,4446,7450,6549,2142,3476,4728,5555,5163,4369,4290,4788,5870,5343,3944"
202301111532,"1694,0,1862,1778,1123,2051,1226,7254,2235,1428,1404,1837,4444,1793,1791,1296,2112,955,2290,2477"
202301101532,"4745,2000,6029,4903,7303,5384,5440,1960,3215,7857,4380,3567,7777,5108,4917,5055,5633,6075,3969,3027"
202301091532,"5310,8000,5245,6009,5454,4615,5380,5294,3490,7857,5966,4864,6666,6032,5356,5340,4507,4641,5877,3761"
202301061532,"3220,6000,3872,3557,2613,3589,3652,6666,3515,4285,3436,3621,8888,3641,4387,3884,3333,2423,3511,4403"
202301051532,"5337,4000,6274,6250,5568,6153,5842,6470,5273,6428,5131,6324,4444,5815,6124,5973,5138,4334,5725,5045"
202301041532,"7191,4000,7156,6586,6363,7435,7720,5882,7265,7142,7183,7189,5555,6358,7074,7555,7361,8566,6641,5779"
202301031532,"7696,6000,7598,7307,6931,7692,7538,8823,7695,5714,5765,7826,6666,8369,8208,8042,7083,8600,7022,7706"
202301021532,"5762,6000,5544,7451,7159,6666,5094,4705,4140,5714,4282,6032,10000,5054,5886,5157,7638,5972,7099,5229"
202212301532,"5795,6000,5544,7451,7159,6666,5141,4705,4140,5714,4282,6032,10000,5054,5886,5157,7638,5972,7099,5229"
202212291532,"1714,0,2722,3076,1704,2051,1471,1764,3764,5000,2870,2000,3333,1250,2029,1778,5694,1530,1832,2293"
202212281532,"4171,2000,4702,4759,7045,4102,3508,5098,4726,4285,4052,3351,2222,3571,3736,3567,5000,3537,3816,4770"
202212271532,"6685,6000,7425,6875,6590,8461,7269,6666,5898,7142,6802,6864,3333,7228,7970,7398,7083,6700,6335,7798"
202212261532,"8057,10000,7363,6298,7500,6666,8336,8627,5273,6428,6682,7783,2222,8206,8040,8401,7083,8129,7175,8623"
202212231532,"6857,10000,5990,6298,7613,8461,6704,6666,6156,6428,6995,6270,7777,6885,6069,6297,5694,7755,6183,6880"
202212221532,"1379,6000,1584,2596,1136,2051,955,196,2000,0,985,972,3333,1147,1316,1128,1666,1156,1679,917"
202212211532,"5202,6000,5870,6346,6022,5128,5791,5400,4509,5000,6466,5181,3333,5769,6014,5382,7464,4914,4732,5140"
