Process Industries,Agricultural Commodities/Milling,002982,湘佳股份,43.76,43.64,45.03,43.65,42.52,43.55,41.16,43.52,29.88,43.99,10.54
Producer Manufacturing,Metal Fabrication,688190,云路股份,87.45,86.78,91.54,87.17,85.92,87.19,81.68,87.26,29.22,87.97,6.07
