Commercial Services,Miscellaneous Commercial Services,002878,元隆雅图,24.55,24.52,26.76,24.19,22.69,24.04,21.86,24.10,-24.65,25.08,80.92
Distribution Services,Medical Distributors,600998,九州通,17.93,17.92,18.55,17.90,17.87,17.89,17.86,17.91,-19.85,18.08,90.26
Health Technology,Pharmaceuticals: Major,603233,大参林,88.46,88.14,96.54,88.03,82.67,87.33,70.68,87.38,-13.95,90.24,25.38
Consumer Durables,Motor Vehicles,603129,春风动力,153.96,150.01,171.11,153.44,130.54,151.92,89.36,150.28,19.16,155.28,4.34
