202010080933,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071532,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071451,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071444,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071438,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071428,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071408,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071352,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071341,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071332,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071323,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071307,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071133,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071123,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071102,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071052,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071041,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071034,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071028,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010071007,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010070951,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010070943,"3402,4838,4545,4556,5000,4057,3107,4166,4069,1428,3937,4358,5000,4271,3986,4195,6000,2789,3719,4500"
202010061532,"3333,4838,4568,4545,5053,4179,3132,4255,4110,1428,3967,4387,5000,4314,3951,4204,5957,2765,3750,4387"
202010061452,"3402,4838,4564,4523,5000,4057,3113,4255,4101,1428,3968,4322,5000,4285,3993,4178,5894,2756,3760,4500"
202010061444,"3402,4838,4432,4518,5053,4057,3092,4000,4040,1428,3974,4415,5000,4205,3965,4200,5894,2780,3666,4500"
202010061440,"3402,4838,4484,4573,5053,4117,3092,3913,4056,1428,3961,4444,5000,4196,3934,4185,5851,2795,3719,4500"
202010061428,"3469,4838,4484,4550,5053,4117,3086,4042,4096,1428,3954,4473,5000,4226,3951,4193,5806,2751,3719,4500"
202010061408,"3402,4838,4512,4550,4946,3846,3092,4166,4040,1428,3993,4379,5000,4307,3972,4179,5851,2712,3697,4536"
202010061351,"3469,4838,4564,4550,5000,3880,3113,4255,4143,1428,4006,4285,5000,4314,3993,4178,5851,2712,3613,4591"
202010061332,"3505,4838,4564,4518,4943,3970,3120,4042,4117,1428,4000,4333,5000,4329,4006,4181,6000,2765,3781,4444"
202010061323,"3505,4838,4540,4583,5054,3970,3113,4166,4085,1428,3987,4313,5000,4314,4003,4183,5957,2751,3781,4444"
202010061307,"3402,4482,4540,4523,5000,4057,3086,4130,4085,1428,3974,4358,5000,4234,4000,4195,5894,2751,3728,4545"
202010061132,"3469,4838,4545,4556,5000,4057,3107,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010061123,"3469,4838,4545,4556,5000,4057,3107,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010061102,"3469,4838,4545,4556,5000,4057,3107,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010061051,"3469,4838,4545,4556,5000,4057,3107,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010061041,"3469,4838,4545,4556,5000,4057,3107,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010061034,"3469,4838,4545,4556,5000,4057,3107,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010061027,"3469,4838,4545,4556,5000,4057,3107,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010061007,"3469,4838,4545,4556,5000,4057,3107,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010060951,"3469,4838,4545,4556,5000,4057,3107,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010060942,"3469,4838,4545,4556,5000,4057,3107,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051532,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051452,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051443,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051438,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051427,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051408,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051351,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051342,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051332,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051323,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051306,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051132,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051123,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051102,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051051,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051041,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051034,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051026,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010051007,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010050951,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010050942,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021532,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021452,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021446,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021427,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021415,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021351,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021341,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021332,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021322,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021306,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021132,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
202010021122,"3535,4838,4545,4556,5000,4057,3093,4166,4069,1428,3962,4358,5000,4271,3979,4195,5937,2751,3719,4500"
